"Name","Status","ExitCode","DesktopInteract","ErrorControl","PathName","ServiceType","StartMode","Caption","Description","InstallDate","CreationClassName","Started","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DisplayName","ServiceSpecificExitCode","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
"dmwappushservice","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Device Management Wireless Application Protocol (WAP) Push message Routing Service","Routes Wireless Application Protocol (WAP) Push messages received by the device and synchronizes Device Management sessions",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Device Management Wireless Application Protocol (WAP) Push message Routing Service","0","LocalSystem","Stopped","0","0","True","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Dnscache","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k NetworkService -p","Own Process","Auto","DNS Client","The DNS Client service (dnscache) sends Domain Name System (DNS) queries, caches query results, and registers the computer's full name on the network. This service is not stoppable.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","DNS Client","0","NT AUTHORITY\NetworkService","Running","0","0","False","3160","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DoSvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","Own Process","Auto","Delivery Optimization","Performs content delivery optimization tasks",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Delivery Optimization","0","NT Authority\NetworkService","Running","0","0","True","5688","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"dot3svc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Wired AutoConfig","The Wired AutoConfig (DOT3SVC) service is responsible for performing IEEE 802.1X authentication on Ethernet interfaces. If your current wired network deployment enforces 802.1X authentication, the DOT3SVC service should be configured to run for establishing Layer 2 connectivity and/or providing access to network resources. Wired networks that do not enforce 802.1X authentication are unaffected by the DOT3SVC service.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Wired AutoConfig","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DPS","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p","Share Process","Auto","Diagnostic Policy Service","The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Diagnostic Policy Service","0","NT AUTHORITY\LocalService","Running","0","0","False","8544","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DsmSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Device Setup Manager","Enables the detection, download and installation of device-related software. If this service is disabled, devices may be configured with outdated software, and may not work correctly.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Device Setup Manager","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DsSvc","OK","0","False","Ignore","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Data Sharing Service","Provides data brokering between applications.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Data Sharing Service","0","LocalSystem","Running","0","0","False","18324","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"DusmSvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc","Own Process","Auto","Data Usage","Network data usage, data limit, restrict background data, metered networks.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Data Usage","0","NT Authority\LocalService","Running","0","0","False","5776","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"EapHost","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Extensible Authentication Protocol","The Extensible Authentication Protocol (EAP) service provides network authentication in such scenarios as 802.1x wired and wireless, VPN, and Network Access Protection (NAP).  EAP also provides application programming interfaces (APIs) that are used by network access clients, including wireless and VPN clients, during the authentication process.  If you disable this service, this computer is prevented from accessing networks that require EAP authentication.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Extensible Authentication Protocol","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"edgeupdate","OK","0","False","Normal","""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc","Own Process","Auto","Microsoft Edge Update Service (edgeupdate)","Keeps your Microsoft software up to date. If this service is disabled or stopped, your Microsoft software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Microsoft software using it.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft Edge Update Service (edgeupdate)","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"edgeupdatem","OK","1077","False","Normal","""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /medsvc","Own Process","Manual","Microsoft Edge Update Service (edgeupdatem)","Keeps your Microsoft software up to date. If this service is disabled or stopped, your Microsoft software will not be kept up to date, meaning security vulnerabilities that may arise cannot be fixed and features may not work. This service uninstalls itself when there is no Microsoft software using it.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft Edge Update Service (edgeupdatem)","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"EFS","OK","1077","False","Normal","C:\WINDOWS\System32\lsass.exe","Share Process","Manual","Encrypting File System (EFS)","Provides the core file encryption technology used to store encrypted files on NTFS file system volumes. If this service is stopped or disabled, applications will be unable to access encrypted files.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Encrypting File System (EFS)","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"embeddedmode","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Embedded Mode","The Embedded Mode service enables scenarios related to Background Applications.  Disabling this service will prevent Background Applications from being activated.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Embedded Mode","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"EntAppSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k appmodel -p","Share Process","Manual","Enterprise App Management Service","Enables enterprise application management.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Enterprise App Management Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"esifsvc","OK","0","False","Normal","""C:\WINDOWS\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_c2c5b0e17a28a48f\esif_uf.exe""","Own Process","Auto","Intel(R) Dynamic Tuning service","Intel(R) Dynamic Tuning service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","True","True","Intel(R) Dynamic Tuning service","0","LocalSystem","Running","0","0","False","9944","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"EventLog","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Auto","Windows Event Log","This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Windows Event Log","0","NT AUTHORITY\LocalService","Running","0","0","False","3616","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"EventSystem","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Share Process","Auto","COM+ Event System","Supports System Event Notification Service (SENS), which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped, SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","COM+ Event System","0","NT AUTHORITY\LocalService","Running","0","0","False","2360","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"EvtEng","OK","1077","False","Normal","""C:\Program Files\Intel\WiFi\bin\EvtEng.exe""","Own Process","Disabled","Intel(R) PROSet/Wireless Event Log","Manages the event trace messages for all the Intel® PROSet/Wireless Software components.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Intel(R) PROSet/Wireless Event Log","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Fax","OK","1077","False","Normal","C:\WINDOWS\system32\fxssvc.exe","Own Process","Manual","Fax","Enables you to send and receive faxes, utilizing fax resources available on this computer or on the network.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Fax","0","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
